date,equity,ret,peak,dd,ym
2025-04-02,1394719.0038116092,0.00032362914198103,1956341.2927427883,-0.28707786878218233,2025-04
2025-04-03,1301601.5685427107,-0.066764298051736,1956341.2927427883,-0.3346756144384875,2025-04
2025-04-04,1238690.3735966133,-0.04833368095624968,1956341.2927427883,-0.36683319102263046,2025-04
2025-04-07,1281463.474487265,0.034530906029775155,1956341.2927427883,-0.3449693674406602,2025-04
2025-04-08,1249669.2791221163,-0.02481084790799056,1956341.2927427883,-0.36122123284016494,2025-04
2025-04-09,1463234.919272614,0.17089772767761885,1956341.2927427883,-0.2520553930438384,2025-04
2025-04-10,1350648.1778341765,-0.07694372240269211,1956341.2927427883,-0.3096050352540639,2025-04
2025-04-11,1358760.8135948642,0.006006475923061439,1956341.2927427883,-0.3054581945209146,2025-04
2025-04-14,1374639.7341435808,0.011686325061660953,1956341.2927427883,-0.297341553213173,2025-04
2025-04-15,1386522.0021120633,0.008643914236834862,1956341.2927427883,-0.2912678338613601,2025-04
2025-04-16,1352725.681918008,-0.024374889213855996,1956341.2927427883,-0.3085431018932856,2025-04
2025-04-17,1358205.724941841,0.004051111838183571,1956341.2927427883,-0.30574193266777183,2025-04
2025-04-21,1310604.9572323884,-0.03504680243597923,1956341.2927427883,-0.33007345799314913,2025-04
2025-04-22,1348004.765458885,0.028536293884828496,1956341.2927427883,-0.31095623730919464,2025-04
2025-04-23,1409232.6946199539,0.04542115186085836,1956341.2927427883,-0.2796590759252384,2025-04
2025-04-24,1485195.8448763404,0.053903908521560635,1956341.2927427883,-0.2408298846495759,2025-04
2025-04-25,1501025.3833523965,0.010658216241760528,1956341.2927427883,-0.23273848539588882,2025-04
2025-04-28,1502545.539417433,0.001012745075397405,1956341.2927427883,-0.2319614450754316,2025-04
2025-04-29,1503769.3712594665,0.0008145056571849874,1956341.2927427883,-0.2313358733275095,2025-04
2025-04-30,1499786.0609912788,-0.0026488837612455283,1956341.2927427883,-0.23337197525050424,2025-04
2025-05-01,1558724.8640912343,0.039298140336762384,1956341.2927427883,-0.20324491954780355,2025-05
2025-05-02,1593125.1967844826,0.022069534839494864,1956341.2927427883,-0.1856609055412194,2025-05
2025-05-05,1582533.9301299965,-0.006648106925848077,1956341.2927427883,-0.19107471891507966,2025-05
2025-05-06,1568102.4028376297,-0.009119253001533585,1956341.2927427883,-0.19845151321262977,2025-05
2025-05-07,1573488.4973725297,0.003434784951004105,1956341.2927427883,-0.19569836653271244,2025-05
2025-05-08,1608375.39425506,0.022171688538420012,1956341.2927427883,-0.1778656412245332,2025-05
2025-05-09,1603950.9377199921,-0.002750885490334809,1956341.2927427883,-0.18012723870319447,2025-05
2025-05-12,1727745.009924217,0.07718071001610402,1956341.2927427883,-0.11684887686344325,2025-05
2025-05-13,1786230.1106880882,0.033850539534440185,1956341.2927427883,-0.08695373485482405,2025-05
2025-05-14,1790941.241839096,0.0026374715792877174,1956341.2927427883,-0.08454560127992883,2025-05
2025-05-15,1786036.4794181632,-0.002738650663880071,1956341.2927427883,-0.08705271107673551,2025-05
2025-05-16,1796003.883544082,0.005580739386222333,1956341.2927427883,-0.08195779018389648,2025-05
2025-05-19,1788860.9091366227,-0.003977148642554149,1956341.2927427883,-0.08560898051247401,2025-05
2025-05-20,1787734.6863153973,-0.000629575399335558,1956341.2927427883,-0.08618465860371671,2025-05
2025-05-21,1758716.7614058105,-0.01623167303946773,1956341.2927427883,-0.10101741044371071,2025-05
2025-05-22,1772357.9948662736,0.0077563560886057675,1956341.2927427883,-0.09404458136165517,2025-05
2025-05-23,1764812.8541519956,-0.0042571200266159695,1956341.2927427883,-0.09790134231756165,2025-05
2025-05-27,1806395.6760659013,0.023562170808126046,1956341.2927427883,-0.07664593965946676,2025-05
