date,equity,ret,atk_cap,peak,dd,ym
2005-05-25,1449009.9,-0.0023967214,0.4,1530246.8,-0.053087413,2005-05
2005-05-26,1454071.0,0.0034928247,0.4,1530246.8,-0.04978007,2005-05
2005-05-27,1454011.6,-4.080779e-05,0.4,1530246.8,-0.049818873,2005-05
2005-05-31,1451887.2,-0.0014610398,0.4,1530246.8,-0.051207125,2005-05
2005-06-01,1460070.8,0.0056363945,0.4,1530246.8,-0.045859277,2005-06
2005-06-02,1460443.8,0.0002555019,0.4,1530246.8,-0.045615494,2005-06
2005-06-03,1456379.0,-0.0027832384,0.4,1530246.8,-0.048271775,2005-06
2005-06-06,1456435.8,3.896479e-05,0.4,1530246.8,-0.0482347,2005-06
2005-06-07,1457615.0,0.00080965157,0.4,1530246.8,-0.047464073,2005-06
2005-06-08,1455290.9,-0.0015944813,0.4,1530246.8,-0.04898286,2005-06
2005-06-09,1456954.4,0.0011430393,0.4,1530246.8,-0.04789579,2005-06
2005-06-10,1455237.5,-0.0011783948,0.4,1530246.8,-0.049017727,2005-06
2005-06-13,1458810.2,0.0024551307,0.4,1530246.8,-0.046683013,2005-06
2005-06-14,1460564.2,0.0012023654,0.4,1530246.8,-0.045536757,2005-06
2005-06-15,1462524.8,0.0013422845,0.4,1530246.8,-0.044255614,2005-06
2005-06-16,1468562.2,0.0041281558,0.570314884185791,1530246.8,-0.040310144,2005-06
2005-06-17,1480177.0,0.00790892,0.5711839199066162,1530246.8,-0.03272003,2005-06
2005-06-20,1479535.1,-0.0004336268,0.6680241823196411,1530246.8,-0.033139527,2005-06
2005-06-21,1471607.9,-0.005357901,0.7436785697937012,1530246.8,-0.038319886,2005-06
2005-06-22,1474285.2,0.0018193581,0.88348788022995,1530246.8,-0.03657025,2005-06
2005-06-23,1469117.2,-0.0035054493,0.8474157452583313,1530246.8,-0.03994745,2005-06
2005-06-24,1462990.4,-0.004170417,0.6182406544685364,1530246.8,-0.043951333,2005-06
2005-06-27,1466914.6,0.0026823466,0.4679153263568878,1530246.8,-0.041386843,2005-06
2005-06-28,1470358.4,0.0023475427,0.597816526889801,1530246.8,-0.03913641,2005-06
2005-06-29,1471175.0,0.0005553512,0.5289695262908936,1530246.8,-0.03860277,2005-06
2005-06-30,1466570.2,-0.003130021,0.5335865020751953,1530246.8,-0.04161191,2005-06
2005-07-01,1473362.1,0.00463116,0.5193368792533875,1530246.8,-0.03717351,2005-07
2005-07-05,1484894.8,0.007827442,0.580003023147583,1530246.8,-0.029637039,2005-07
2005-07-06,1472057.9,-0.008645024,0.6298242211341858,1530246.8,-0.038025796,2005-07
2005-07-07,1477805.2,0.0039042835,0.4503754675388336,1530246.8,-0.03426999,2005-07
2005-07-08,1479899.0,0.0014168241,0.4095969498157501,1530246.8,-0.032901704,2005-07
2005-07-11,1486119.5,0.004203344,0.7586148977279663,1530246.8,-0.028836668,2005-07
2005-07-12,1491018.6,0.003296594,0.8371071219444275,1530246.8,-0.025635183,2005-07
2005-07-13,1493373.8,0.0015795608,0.8071396946907043,1530246.8,-0.024096131,2005-07
2005-07-14,1482888.2,-0.007021372,1.0,1530246.8,-0.030948281,2005-07
2005-07-15,1480990.9,-0.0012795351,1.0,1530246.8,-0.032188177,2005-07
2005-07-18,1471444.0,-0.006446288,1.0,1530246.8,-0.038426995,2005-07
2005-07-19,1489569.2,0.012318024,1.0,1530246.8,-0.0265823,2005-07
2005-07-20,1492626.6,0.0020525227,1.0,1530246.8,-0.024584353,2005-07
2005-07-21,1473314.8,-0.012938186,1.0,1530246.8,-0.037204444,2005-07
2005-07-22,1492370.8,0.01293409,1.0,1530246.8,-0.024751544,2005-07
2005-07-25,1492398.9,1.8835184e-05,1.0,1530246.8,-0.024733186,2005-07
2005-07-26,1495735.0,0.002235353,1.0,1530246.8,-0.022553086,2005-07
2005-07-27,1503751.6,0.00535961,1.0,1530246.8,-0.017314255,2005-07
2005-07-28,1508578.8,0.0032100677,1.0,1530246.8,-0.014159799,2005-07
2005-07-29,1500893.4,-0.0050944886,1.0,1530246.8,-0.019182146,2005-07
2005-08-01,1499874.8,-0.00067869807,1.0,1530246.8,-0.01984775,2005-08
2005-08-02,1524791.5,0.01661253,1.0,1530246.8,-0.0035649538,2005-08
2005-08-03,1527045.8,0.0014784932,1.0,1530246.8,-0.002091825,2005-08
2005-08-04,1520066.0,-0.004570782,1.0,1530246.8,-0.006653011,2005-08
2005-08-05,1506288.0,-0.009064059,1.0,1530246.8,-0.01565677,2005-08
2005-08-08,1499289.8,-0.004646023,1.0,1530246.8,-0.020230055,2005-08
2005-08-09,1507255.1,0.0053128004,1.0,1530246.8,-0.015024781,2005-08
2005-08-10,1509601.0,0.001556337,1.0,1530246.8,-0.01349175,2005-08
2005-08-11,1521330.9,0.0077702207,1.0,1530246.8,-0.0058264136,2005-08
2005-08-12,1513205.0,-0.0053412914,1.0,1530246.8,-0.011136591,2005-08
2005-08-15,1509836.5,-0.0022260747,1.0,1530246.8,-0.01333791,2005-08
2005-08-16,1476317.8,-0.02220025,1.0,1530246.8,-0.03524202,2005-08
2005-08-17,1468261.6,-0.0054569044,1.0,1530246.8,-0.0405066,2005-08
2005-08-18,1461966.0,-0.004287763,0.8785901665687561,1530246.8,-0.044620752,2005-08
2005-08-19,1472137.5,0.0069573927,0.7771132588386536,1530246.8,-0.03797376,2005-08
2005-08-22,1476869.5,0.003214354,0.8401201367378235,1530246.8,-0.034881473,2005-08
2005-08-23,1470997.0,-0.003976274,0.7622126340866089,1530246.8,-0.038719058,2005-08
2005-08-24,1465868.4,-0.0034864545,0.7636842727661133,1530246.8,-0.042070568,2005-08
2005-08-25,1467889.0,0.0013784652,0.6415186524391174,1530246.8,-0.040750146,2005-08
2005-08-26,1460461.2,-0.0050601903,0.6115601658821106,1530246.8,-0.04560411,2005-08
2005-08-29,1468163.8,0.005274045,0.4989610016345978,1530246.8,-0.040570557,2005-08
2005-08-30,1469544.5,0.000940423,0.7210389375686646,1530246.8,-0.039668262,2005-08
2005-08-31,1485121.2,0.010599759,0.5184499621391296,1530246.8,-0.02948904,2005-08
2005-09-01,1498947.5,0.00930985,0.6321595311164856,1530246.8,-0.020453751,2005-09
2005-09-02,1491314.9,-0.005092026,0.6615993976593018,1530246.8,-0.025441587,2005-09
2005-09-06,1503552.8,0.008206162,0.6368802189826965,1530246.8,-0.017444253,2005-09
2005-09-07,1507530.9,0.002645825,0.8325992226600647,1530246.8,-0.014844596,2005-09
2005-09-08,1502243.9,-0.0035069957,0.8948908448219299,1530246.8,-0.01829958,2005-09
2005-09-09,1523747.8,0.0143145565,0.7681707143783569,1530246.8,-0.0042470098,2005-09
2005-09-12,1514393.4,-0.006139048,0.9252015352249146,1530246.8,-0.0103600025,2005-09
2005-09-13,1497109.9,-0.011412824,0.8503733277320862,1530246.8,-0.021654606,2005-09
2005-09-14,1497861.4,0.0005020011,0.7228091955184937,1530246.8,-0.021163523,2005-09
2005-09-15,1499752.5,0.0012625493,0.6357089877128601,1530246.8,-0.01992768,2005-09
2005-09-16,1510830.5,0.007386596,0.6058935523033142,1530246.8,-0.012688339,2005-09
2005-09-19,1512636.2,0.0011951525,0.6670693159103394,1530246.8,-0.011508286,2005-09
2005-09-20,1503768.6,-0.0058623394,0.6036959290504456,1530246.8,-0.017303169,2005-09
2005-09-21,1498197.4,-0.0037048412,0.47896960377693176,1530246.8,-0.02094394,2005-09
2005-09-22,1497591.1,-0.00040463847,0.4,1530246.8,-0.021340132,2005-09
2005-09-23,1493381.9,-0.0028106628,0.6003914475440979,1530246.8,-0.024090827,2005-09
2005-09-26,1501962.9,0.0057459767,0.7462749481201172,1530246.8,-0.018483222,2005-09
2005-09-27,1498413.8,-0.002362974,0.7587436437606812,1530246.8,-0.020802498,2005-09
2005-09-28,1506407.0,0.0053345216,0.6159911751747131,1530246.8,-0.015579045,2005-09
2005-09-29,1516620.2,0.0067799212,0.6698874235153198,1530246.8,-0.008904755,2005-09
2005-09-30,1512520.9,-0.0027029773,0.893265426158905,1530246.8,-0.011583686,2005-09
2005-10-03,1516144.4,0.0023955815,0.8672855496406555,1530246.8,-0.009215772,2005-10
2005-10-04,1495989.4,-0.01329358,0.6991753578186035,1530246.8,-0.022386849,2005-10
2005-10-05,1461349.2,-0.023155328,0.6659141778945923,1530246.8,-0.0450238,2005-10
2005-10-06,1448600.2,-0.00872415,0.411864310503006,1530246.8,-0.053355098,2005-10
2005-10-07,1458304.0,0.0066987756,0.4,1530246.8,-0.04701382,2005-10
2005-10-10,1450315.8,-0.005477707,0.4,1530246.8,-0.052234054,2005-10
2005-10-11,1461258.2,0.007544878,0.4,1530246.8,-0.045083225,2005-10
2005-10-12,1450865.5,-0.007112197,0.4,1530246.8,-0.051874816,2005-10
2005-10-13,1436816.4,-0.009683275,0.4,1530246.8,-0.06105578,2005-10
2005-10-14,1445872.0,0.0063026035,0.4,1530246.8,-0.055137992,2005-10
2005-10-17,1452171.8,0.0043570967,0.4,1530246.8,-0.05102116,2005-10
2005-10-18,1427881.2,-0.016727023,0.4,1530246.8,-0.06689477,2005-10
2005-10-19,1442010.6,0.009895347,0.4,1530246.8,-0.057661355,2005-10
2005-10-20,1416613.9,-0.017612018,0.4,1530246.8,-0.07425785,2005-10
2005-10-21,1416096.0,-0.00036557525,0.4,1530246.8,-0.074596286,2005-10
2005-10-24,1418539.4,0.0017254632,0.4,1530246.8,-0.0729996,2005-10
2005-10-25,1421415.6,0.0020276345,0.4,1530246.8,-0.071119964,2005-10
2005-10-26,1418532.6,-0.0020282012,0.4,1530246.8,-0.07300401,2005-10
2005-10-27,1401523.5,-0.011990624,0.4,1530246.8,-0.08411926,2005-10
2005-10-28,1426290.5,0.01767144,0.4,1530246.8,-0.067934334,2005-10
2005-10-31,1430840.8,0.0031902553,0.4,1530246.8,-0.06496078,2005-10
2005-11-01,1431171.1,0.0002309402,0.4,1530246.8,-0.06474489,2005-11
2005-11-02,1440974.1,0.006849675,0.4,1530246.8,-0.0583387,2005-11
2005-11-03,1447128.2,0.0042707566,0.4,1530246.8,-0.054317057,2005-11
2005-11-04,1441787.0,-0.003690982,0.4,1530246.8,-0.057807505,2005-11
2005-11-07,1440673.6,-0.00077222986,0.4,1530246.8,-0.0585351,2005-11
2005-11-08,1440480.4,-0.00013414607,0.4,1530246.8,-0.0586614,2005-11
2005-11-09,1438352.8,-0.0014769873,0.4,1530246.8,-0.06005174,2005-11
2005-11-10,1445602.8,0.005040498,0.4,1530246.8,-0.055313945,2005-11
2005-11-11,1449114.5,0.0024292213,0.46015480160713196,1530246.8,-0.053019047,2005-11
2005-11-14,1449826.2,0.0004911454,0.40548959374427795,1530246.8,-0.05255395,2005-11
2005-11-15,1445912.2,-0.002699595,0.6251893639564514,1530246.8,-0.055111706,2005-11
2005-11-16,1451932.6,0.0041637947,0.5634359121322632,1530246.8,-0.051177442,2005-11
2005-11-17,1463768.8,0.008152022,0.5897895693778992,1530246.8,-0.043442667,2005-11
2005-11-18,1470992.6,0.0049350886,0.6777266263961792,1530246.8,-0.03872192,2005-11
2005-11-21,1484250.1,0.009012609,0.7398608922958374,1530246.8,-0.030058324,2005-11
2005-11-22,1496262.0,0.008092927,0.8519951701164246,1530246.8,-0.02220869,2005-11
2005-11-23,1501051.4,0.0032008407,1.0,1530246.8,-0.01907885,2005-11
2005-11-25,1505730.2,0.0031170824,1.0,1530246.8,-0.016021252,2005-11
2005-11-28,1498614.1,-0.0047260374,1.0,1530246.8,-0.020671606,2005-11
2005-11-29,1503724.4,0.0034099817,0.9540352821350098,1530246.8,-0.017332077,2005-11
2005-11-30,1492220.0,-0.0076506184,1.0,1530246.8,-0.02485007,2005-11
2005-12-01,1509721.8,0.011728653,0.8104674220085144,1530246.8,-0.013412893,2005-12
2005-12-02,1506574.9,-0.0020843977,1.0,1530246.8,-0.015469313,2005-12
2005-12-05,1503259.0,-0.0022009031,1.0,1530246.8,-0.01763618,2005-12
2005-12-06,1507087.1,0.0025465076,0.8445985317230225,1530246.8,-0.015134573,2005-12
2005-12-07,1499332.4,-0.00514554,0.8159641623497009,1530246.8,-0.02020222,2005-12
2005-12-08,1495450.0,-0.0025894253,0.7675967216491699,1530246.8,-0.022739291,2005-12
2005-12-09,1497908.1,0.0016437751,0.6071577668190002,1530246.8,-0.021132946,2005-12
2005-12-12,1496452.9,-0.00097146956,0.6871590614318848,1530246.8,-0.022083938,2005-12
2005-12-13,1505682.9,0.0061679473,0.7983205914497375,1530246.8,-0.016052246,2005-12
2005-12-14,1508975.2,0.002186694,0.9503856897354126,1530246.8,-0.013900697,2005-12
2005-12-15,1504314.6,-0.0030885637,0.9985706806182861,1530246.8,-0.016946375,2005-12
2005-12-16,1504563.0,0.00016512716,0.8321235775947571,1530246.8,-0.016784072,2005-12
2005-12-19,1494750.5,-0.0065218206,0.8280162215232849,1530246.8,-0.0231964,2005-12
2005-12-20,1495316.2,0.00037845448,0.8777998089790344,1530246.8,-0.022826731,2005-12
2005-12-21,1508881.1,0.0090715885,1.0,1530246.8,-0.013962209,2005-12
2005-12-22,1521350.4,0.008263906,1.0,1530246.8,-0.0058136582,2005-12
2005-12-23,1524438.5,0.0020298958,1.0,1530246.8,-0.0037956238,2005-12
2005-12-27,1512860.0,-0.0075952616,1.0,1530246.8,-0.011362076,2005-12
2005-12-28,1516624.0,0.0024880292,0.8819625973701477,1530246.8,-0.008902311,2005-12
2005-12-29,1515198.8,-0.0009397954,0.8882175087928772,1530246.8,-0.0098336935,2005-12
2005-12-30,1508124.2,-0.0046690144,0.6992576122283936,1530246.8,-0.014456809,2005-12
2006-01-03,1521596.1,0.008932808,0.560927152633667,1530246.8,-0.0056530833,2006-01
2006-01-04,1525179.6,0.0023551178,0.8575848937034607,1530246.8,-0.003311336,2006-01
2006-01-05,1525299.2,7.8419806e-05,1.0,1530246.8,-0.0032331347,2006-01
2006-01-06,1535621.0,0.0067669954,1.0,1535621.0,0.0,2006-01
2006-01-09,1536302.1,0.0004436175,1.0,1536302.1,0.0,2006-01
2006-01-10,1538608.2,0.0015010438,1.0,1538608.2,0.0,2006-01
2006-01-11,1544562.9,0.0038701494,1.0,1544562.9,0.0,2006-01
2006-01-12,1527314.5,-0.011167149,1.0,1544562.9,-0.011167169,2006-01
2006-01-13,1533993.5,0.004373133,1.0,1544562.9,-0.006842971,2006-01
2006-01-17,1535332.9,0.0008730488,1.0,1544562.9,-0.005975783,2006-01
2006-01-18,1516376.4,-0.012346843,1.0,1544562.9,-0.018248856,2006-01
2006-01-19,1535609.8,0.01268377,1.0,1544562.9,-0.0057965517,2006-01
2006-01-20,1505118.6,-0.019856017,1.0,1544562.9,-0.02553749,2006-01
2006-01-23,1514810.6,0.0064393086,1.0,1544562.9,-0.019262552,2006-01
2006-01-24,1523577.0,0.005787134,1.0,1544562.9,-0.013586938,2006-01
2006-01-25,1510121.1,-0.008831759,1.0,1544562.9,-0.022298694,2006-01
2006-01-26,1525173.9,0.009967923,1.0,1544562.9,-0.012553096,2006-01
2006-01-27,1546593.5,0.014044007,1.0,1546593.5,0.0,2006-01
2006-01-30,1554055.5,0.004824777,1.0,1554055.5,0.0,2006-01
2006-01-31,1545577.9,-0.005455216,1.0,1554055.5,-0.0054551363,2006-01
2006-02-01,1542225.1,-0.0021692715,1.0,1554055.5,-0.007612586,2006-02
2006-02-02,1503682.0,-0.024991931,1.0,1554055.5,-0.032414198,2006-02
2006-02-03,1484485.1,-0.012766579,1.0,1554055.5,-0.044766963,2006-02
2006-02-06,1502046.8,0.011830032,0.9103456735610962,1554055.5,-0.03346646,2006-02
2006-02-07,1460273.8,-0.027810669,0.8845375180244446,1554055.5,-0.060346484,2006-02
2006-02-08,1480838.6,0.014082871,0.7647964954376221,1554055.5,-0.04711342,2006-02
2006-02-09,1478116.6,-0.001838125,0.8940057158470154,1554055.5,-0.04886496,2006-02
2006-02-10,1480723.4,0.0017635425,0.8907477259635925,1554055.5,-0.047187567,2006-02
2006-02-13,1472067.0,-0.005846094,0.8911733031272888,1554055.5,-0.05275774,2006-02
2006-02-14,1491924.8,0.013489666,0.7522830963134766,1554055.5,-0.039979756,2006-02
2006-02-15,1495248.2,0.0022276673,0.8687536120414734,1554055.5,-0.03784114,2006-02
2006-02-16,1522669.9,0.018339103,0.9116921424865723,1554055.5,-0.020195961,2006-02
2006-02-17,1529297.0,0.0043523246,1.0,1554055.5,-0.015931547,2006-02
2006-02-21,1534226.6,0.003223381,1.0,1554055.5,-0.012759447,2006-02
2006-02-22,1546086.4,0.0077301757,0.8596376776695251,1554055.5,-0.0051279664,2006-02
2006-02-23,1538258.8,-0.005062879,0.8814547657966614,1554055.5,-0.010164857,2006-02
2006-02-24,1547117.2,0.005758717,0.8032093644142151,1554055.5,-0.0044646263,2006-02
2006-02-27,1545977.9,-0.000736404,0.7913987040519714,1554055.5,-0.0051977634,2006-02
2006-02-28,1529859.0,-0.010426318,0.697340726852417,1554055.5,-0.015569925,2006-02
2006-03-01,1536212.0,0.0041527012,0.5317697525024414,1554055.5,-0.011481881,2006-03
2006-03-02,1543494.8,0.004740671,0.78785640001297,1554055.5,-0.006795585,2006-03
2006-03-03,1541855.9,-0.0010617694,0.7869122624397278,1554055.5,-0.00785017,2006-03
2006-03-06,1515019.4,-0.017405318,0.8156387209892273,1554055.5,-0.025118887,2006-03
2006-03-07,1505196.6,-0.0064835404,0.5684301853179932,1554055.5,-0.031439602,2006-03
2006-03-08,1504814.0,-0.00025419306,0.5385861396789551,1554055.5,-0.03168583,2006-03
2006-03-09,1499213.4,-0.0037218304,0.5768040418624878,1554055.5,-0.035289705,2006-03
2006-03-10,1510376.8,0.0074462155,0.4606805145740509,1554055.5,-0.028106272,2006-03
2006-03-13,1519146.9,0.005806561,0.7112846374511719,1554055.5,-0.022462904,2006-03
2006-03-14,1543306.0,0.015903074,0.7685408592224121,1554055.5,-0.0069170594,2006-03
2006-03-15,1560476.9,0.011126098,0.8441899418830872,1560476.9,0.0,2006-03
2006-03-16,1569648.8,0.005877561,0.8929525017738342,1569648.8,0.0,2006-03
2006-03-17,1566317.4,-0.002122416,0.8007006049156189,1569648.8,-0.0021223426,2006-03
2006-03-20,1552128.8,-0.009058566,0.775545060634613,1569648.8,-0.011161745,2006-03
2006-03-21,1535286.9,-0.010850766,0.7879779934883118,1569648.8,-0.021891415,2006-03
2006-03-22,1553640.4,0.011954473,0.7760815024375916,1569648.8,-0.010198712,2006-03
2006-03-23,1554236.5,0.00038371363,0.9374359846115112,1569648.8,-0.009818912,2006-03
2006-03-24,1555361.4,0.0007236691,0.892117440700531,1569648.8,-0.009102285,2006-03
2006-03-27,1557754.0,0.0015383256,0.858618438243866,1569648.8,-0.0075779557,2006-03
2006-03-28,1546928.9,-0.006949192,0.7718900442123413,1569648.8,-0.014474511,2006-03
2006-03-29,1564046.4,0.011065445,0.6889901161193848,1569648.8,-0.0035691857,2006-03
2006-03-30,1561857.9,-0.0013991925,0.9459242820739746,1569648.8,-0.0049634576,2006-03
2006-03-31,1548499.5,-0.008552838,0.9098074436187744,1569648.8,-0.013473868,2006-03
2006-04-03,1559678.2,0.007219036,0.9660640954971313,1569648.8,-0.006352067,2006-04
2006-04-04,1576578.0,0.010835384,1.0,1576578.0,0.0,2006-04
2006-04-05,1590388.4,0.00875975,0.8786742091178894,1590388.4,0.0,2006-04
2006-04-06,1586767.8,-0.002276558,0.8718470931053162,1590388.4,-0.0022765398,2006-04
2006-04-07,1559614.6,-0.017112218,0.8343533873558044,1590388.4,-0.019349813,2006-04
2006-04-10,1564173.8,0.0029232432,0.5638865232467651,1590388.4,-0.016483188,2006-04
2006-04-11,1550963.4,-0.008445591,0.5464521646499634,1590388.4,-0.024789572,2006-04
2006-04-12,1556151.8,0.0033452185,0.4,1590388.4,-0.02152723,2006-04
2006-04-13,1556882.5,0.00046955736,0.4,1590388.4,-0.021067739,2006-04
2006-04-17,1558878.8,0.0012821627,0.41311779618263245,1590388.4,-0.019812524,2006-04
2006-04-18,1589095.5,0.019383613,0.44178345799446106,1590388.4,-0.00081294775,2006-04
2006-04-19,1600227.6,0.0070052803,0.6959316730499268,1600227.6,0.0,2006-04
2006-04-20,1593421.6,-0.00425313,0.7884822487831116,1600227.6,-0.004253149,2006-04
2006-04-21,1606299.5,0.008081926,0.7582072019577026,1606299.5,0.0,2006-04
2006-04-24,1606435.1,8.436044e-05,1.0,1606435.1,0.0,2006-04
2006-04-25,1593639.9,-0.007964986,0.9620354175567627,1606435.1,-0.007964969,2006-04
2006-04-26,1598688.4,0.003167903,0.8893136382102966,1606435.1,-0.004822314,2006-04
2006-04-27,1594508.8,-0.0026143985,0.8701483607292175,1606435.1,-0.007424116,2006-04
2006-04-28,1599905.4,0.0033844756,0.8367959856987,1606435.1,-0.0040647388,2006-04
2006-05-01,1597143.4,-0.0017263936,0.7310936450958252,1606435.1,-0.0057840943,2006-05
2006-05-02,1605370.5,0.005151101,0.6340191960334778,1606435.1,-0.00066274405,2006-05
2006-05-03,1605227.1,-8.937484e-05,0.8606050610542297,1606435.1,-0.0007519722,2006-05
2006-05-04,1614082.2,0.005516412,0.6818232536315918,1614082.2,0.0,2006-05
2006-05-05,1629460.1,0.009527367,0.9159729480743408,1629460.1,0.0,2006-05
2006-05-08,1628815.9,-0.00039537752,1.0,1629460.1,-0.0003953576,2006-05
2006-05-09,1633364.9,0.002792875,1.0,1633364.9,0.0,2006-05
2006-05-10,1639225.1,0.0035878024,1.0,1639225.1,0.0,2006-05
2006-05-11,1612932.0,-0.016039988,1.0,1639225.1,-0.016039968,2006-05
2006-05-12,1572678.0,-0.024957031,0.9105459451675415,1639225.1,-0.040596724,2006-05
2006-05-15,1564413.2,-0.0052552046,0.6732240915298462,1639225.1,-0.04563856,2006-05
2006-05-16,1565176.2,0.00048769987,0.7359073162078857,1639225.1,-0.04517311,2006-05
2006-05-17,1534083.0,-0.019865695,0.5384234189987183,1639225.1,-0.06414133,2006-05
2006-05-18,1523660.0,-0.006794302,0.4,1639225.1,-0.07049984,2006-05
2006-05-19,1529026.2,0.0035219113,0.4,1639225.1,-0.06722617,2006-05
2006-05-22,1521761.2,-0.0047513726,0.4,1639225.1,-0.071658194,2006-05
2006-05-23,1520740.4,-0.0006708385,0.4,1639225.1,-0.07228094,2006-05
2006-05-24,1516765.8,-0.0026136162,0.4,1639225.1,-0.07470566,2006-05
2006-05-25,1528703.5,0.007870563,0.4,1639225.1,-0.067423105,2006-05
2006-05-26,1534294.1,0.0036571585,0.4,1639225.1,-0.06401259,2006-05
2006-05-30,1522898.4,-0.007427403,0.4,1639225.1,-0.070964456,2006-05
2006-05-31,1530899.5,0.005253891,0.4,1639225.1,-0.06608343,2006-05
2006-06-01,1536910.0,0.003926206,0.4,1639225.1,-0.062416792,2006-06
2006-06-02,1542727.6,0.0037853005,0.4,1639225.1,-0.058867753,2006-06
2006-06-05,1525728.4,-0.011018916,0.4,1639225.1,-0.06923807,2006-06
2006-06-06,1523029.9,-0.0017686368,0.4,1639225.1,-0.07088423,2006-06
2006-06-07,1507153.4,-0.01042434,0.4,1639225.1,-0.080569625,2006-06
2006-06-08,1510934.5,0.0025087516,0.4,1639225.1,-0.078262985,2006-06
2006-06-09,1507832.5,-0.0020530303,0.4,1639225.1,-0.08015531,2006-06
2006-06-12,1498872.1,-0.0059425123,0.4,1639225.1,-0.085621536,2006-06
2006-06-13,1485159.9,-0.009148345,0.4,1639225.1,-0.09398663,2006-06
2006-06-14,1482131.0,-0.0020394374,0.4,1639225.1,-0.095834374,2006-06
2006-06-15,1500935.6,0.012687605,0.4,1639225.1,-0.084362745,2006-06
2006-06-16,1497849.6,-0.002056084,0.4,1639225.1,-0.0862453,2006-06
2006-06-19,1485086.0,-0.008521268,0.4,1639225.1,-0.09403169,2006-06
2006-06-20,1487749.9,0.0017938009,0.4,1639225.1,-0.09240663,2006-06
2006-06-21,1493838.1,0.0040922407,0.4,1639225.1,-0.08869249,2006-06
2006-06-22,1489955.5,-0.0025990675,0.4,1639225.1,-0.091061115,2006-06
2006-06-23,1491009.5,0.0007074128,0.4,1639225.1,-0.0904181,2006-06
2006-06-26,1495009.8,0.0026829203,0.4,1639225.1,-0.08797777,2006-06
2006-06-27,1492937.0,-0.0013864915,0.4,1639225.1,-0.08924222,2006-06
2006-06-28,1500391.1,0.0049929023,0.4,1639225.1,-0.08469492,2006-06
2006-06-29,1518229.8,0.011889347,0.4,1639225.1,-0.073812544,2006-06
2006-06-30,1519666.1,0.00094610057,0.4,1639225.1,-0.0729363,2006-06
2006-07-03,1527096.0,0.0048890756,0.4,1639225.1,-0.06840372,2006-07
2006-07-05,1522589.4,-0.0029511177,0.4,1639225.1,-0.071152985,2006-07
2006-07-06,1521753.0,-0.0005493164,0.4,1639225.1,-0.0716632,2006-07
2006-07-07,1516361.5,-0.0035429716,0.4,1639225.1,-0.074952245,2006-07
2006-07-10,1520871.9,0.0029745342,0.4,1639225.1,-0.072200716,2006-07
2006-07-11,1526741.0,0.0038590753,0.4,1639225.1,-0.068620324,2006-07
2006-07-12,1521249.5,-0.0035968544,0.4,1639225.1,-0.07197034,2006-07
2006-07-13,1512278.2,-0.005897308,0.4,1639225.1,-0.07744324,2006-07
2006-07-14,1513055.2,0.00051380787,0.4,1639225.1,-0.07696921,2006-07
2006-07-17,1503320.0,-0.006434147,0.4,1639225.1,-0.08290815,2006-07
2006-07-18,1505083.2,0.0011729558,0.4,1639225.1,-0.08183247,2006-07
2006-07-19,1520960.5,0.010549093,0.4,1639225.1,-0.072146654,2006-07
2006-07-20,1511324.9,-0.006335191,0.4,1639225.1,-0.078024805,2006-07
2006-07-21,1506354.0,-0.003289059,0.4,1639225.1,-0.08105725,2006-07
2006-07-24,1523602.4,0.011450424,0.4,1639225.1,-0.070535004,2006-07
2006-07-25,1532123.6,0.0055927834,0.4,1639225.1,-0.065336645,2006-07
2006-07-26,1537636.9,0.003598507,0.4,1639225.1,-0.061973333,2006-07
2006-07-27,1531904.4,-0.0037281115,0.4,1639225.1,-0.0654704,2006-07
2006-07-28,1541059.4,0.0059761684,0.4,1639225.1,-0.059885442,2006-07
2006-07-31,1541496.2,0.0002834797,0.4,1639225.1,-0.05961895,2006-07
2006-08-01,1544114.2,0.001698343,0.4,1639225.1,-0.058021843,2006-08
2006-08-02,1546155.2,0.0013217569,0.4,1639225.1,-0.056776762,2006-08
2006-08-03,1542328.8,-0.0024748167,0.4,1639225.1,-0.05911106,2006-08
2006-08-04,1541792.4,-0.00034781307,0.4,1639225.1,-0.05943829,2006-08
2006-08-07,1539131.5,-0.0017258286,0.4,1639225.1,-0.06106156,2006-08
2006-08-08,1538699.2,-0.0002808491,0.4,1639225.1,-0.061325252,2006-08
2006-08-09,1538574.5,-8.106232e-05,0.4,1639225.1,-0.061401367,2006-08
2006-08-10,1537030.8,-0.0010034044,0.4,1639225.1,-0.06234312,2006-08
2006-08-11,1533882.4,-0.0020483972,0.4,1639225.1,-0.06426376,2006-08
2006-08-14,1531396.2,-0.0016207497,0.4,1639225.1,-0.0657804,2006-08
2006-08-15,1539921.6,0.0055671223,0.4,1639225.1,-0.06057954,2006-08
2006-08-16,1541231.8,0.0008508205,0.4,1639225.1,-0.0597803,2006-08
2006-08-17,1540110.5,-0.00072747725,0.5954436659812927,1639225.1,-0.060464323,2006-08
2006-08-18,1551098.5,0.0071345405,0.7301065921783447,1639225.1,-0.053761125,2006-08
2006-08-21,1552339.6,0.000800127,0.6901381015777588,1639225.1,-0.053004026,2006-08
2006-08-22,1557308.1,0.0032006032,0.7328853607177734,1639225.1,-0.04997301,2006-08
2006-08-23,1542365.1,-0.009595364,0.8623270392417908,1639225.1,-0.059088886,2006-08
2006-08-24,1551347.6,0.005823885,0.7085130214691162,1639225.1,-0.053609192,2006-08
