theme,ticker,snapshot_date,retrieved_at
grocery-retail,WMT,20260416,2026-04-16T22:32:57.080623
health-insurance-services,CI,20260416,2026-04-16T22:32:57.080623
health-insurance-services,CNC,20260416,2026-04-16T22:32:57.080623
health-insurance-services,CVS,20260416,2026-04-16T22:32:57.080623
health-insurance-services,ELV,20260416,2026-04-16T22:32:57.080623
health-insurance-services,HUM,20260416,2026-04-16T22:32:57.080623
health-insurance-services,UNH,20260416,2026-04-16T22:32:57.080623
heat-infra,CARR,20260416,2026-04-16T22:32:57.080623
heat-infra,FLEX,20260416,2026-04-16T22:32:57.080623
heat-infra,MOD,20260416,2026-04-16T22:32:57.080623
heat-infra,NVT,20260416,2026-04-16T22:32:57.080623
heat-infra,TT,20260416,2026-04-16T22:32:57.080623
heat-infra,VRT,20260416,2026-04-16T22:32:57.080623
high-pe,AXON,20260416,2026-04-16T22:32:57.080623
high-pe,COST,20260416,2026-04-16T22:32:57.080623
high-pe,CRWD,20260416,2026-04-16T22:32:57.080623
high-pe,PLTR,20260416,2026-04-16T22:32:57.080623
high-pe,WMT,20260416,2026-04-16T22:32:57.080623
home-distribution,BLDR,20260416,2026-04-16T22:32:57.080623
home-distribution,FND,20260416,2026-04-16T22:32:57.080623
home-distribution,HD,20260416,2026-04-16T22:32:57.080623
home-distribution,LOW,20260416,2026-04-16T22:32:57.080623
